Distance_km,PathLoss_dB,SINR_dB,Scenario
6.015075376884423,152.27343758988462,-4.507508383180948,Rural (Baseline)
6.089949748743718,152.4614798172463,-4.695550610542625,Rural (Baseline)
6.164824120603015,152.64722418152593,-4.881294974822254,Rural (Baseline)
6.239698492462312,152.83072616487505,-5.064796958171371,Rural (Baseline)
6.314572864321608,153.0120392639575,-5.246110057253816,Rural (Baseline)
6.389447236180905,153.19121508357074,-5.425285876867065,Rural (Baseline)
6.464321608040201,153.36830342481343,-5.602374218109759,Rural (Baseline)
6.539195979899498,153.5433523681757,-5.777423161472029,Rural (Baseline)
6.614070351758794,153.71640835189947,-5.9504791451958,Rural (Baseline)
6.688944723618091,153.88751624592788,-6.1215870392242095,Rural (Baseline)
6.763819095477388,154.05671942173882,-6.290790215035145,Rural (Baseline)
6.838693467336684,154.22405981833407,-6.458130611630395,Rural (Baseline)
6.91356783919598,154.38957800463567,-6.623648797931992,Rural (Baseline)
6.988442211055276,154.5533132385212,-6.787384031817538,Rural (Baseline)
7.063316582914573,154.7153035227136,-6.949374316009937,Rural (Baseline)
7.13819095477387,154.87558565772366,-7.109656451019987,Rural (Baseline)
7.213065326633166,155.0341952920307,-7.268266085327014,Rural (Baseline)
7.287939698492463,155.19116696967154,-7.425237762967868,Rural (Baseline)
7.362814070351759,155.346534175398,-7.580604968694331,Rural (Baseline)
7.437688442211056,155.50032937754904,-7.734400170845362,Rural (Baseline)
7.512562814070352,155.65258406877598,-7.886654862072305,Rural (Baseline)
7.587437185929649,155.80332880474833,-8.037399598044658,Rural (Baseline)
7.662311557788946,155.95259324095906,-8.186664034255386,Rural (Baseline)
7.737185929648241,156.10040616774006,-8.334476961036387,Rural (Baseline)
7.812060301507538,156.24679554359165,-8.48086633688797,Rural (Baseline)
7.886934673366834,156.39178852692243,-8.625859320218751,Rural (Baseline)
7.961809045226131,156.53541150628922,-8.769482299585547,Rural (Baseline)
8.036683417085428,156.67769012922219,-8.91176092251851,Rural (Baseline)
8.111557788944724,156.81864932971308,-9.052720123009408,Rural (Baseline)
8.18643216080402,156.95831335444043,-9.19238414773676,Rural (Baseline)
8.261306532663317,157.09670578780137,-9.330776581097695,Rural (Baseline)
8.336180904522614,157.23384957581357,-9.46792036910989,Rural (Baseline)
8.41105527638191,157.369767048949,-9.603837842245326,Rural (Baseline)
8.485929648241207,157.50447994395552,-9.738550737251842,Rural (Baseline)
8.560804020100504,157.63800942472017,-9.872080218016492,Rural (Baseline)
8.6356783919598,157.7703761022238,-10.004446895520118,Rural (Baseline)
8.710552763819097,157.9016000536347,-10.13567084693102,Rural (Baseline)
8.785427135678393,158.03170084058456,-10.265771633880888,Rural (Baseline)
8.86030150753769,158.16069752666945,-10.394768319965777,Rural (Baseline)
8.935175879396985,158.28860869421408,-10.522679487510402,Rural (Baseline)
9.010050251256281,158.41545246033667,-10.649523253632992,Rural (Baseline)
9.084924623115578,158.54124649234902,-10.775317285645343,Rural (Baseline)
9.159798994974874,158.66600802252466,-10.90007881582099,Rural (Baseline)
9.234673366834171,158.7897538622657,-11.023824655562038,Rural (Baseline)
9.309547738693468,158.91250041569782,-11.146571208994146,Rural (Baseline)
9.384422110552764,159.03426369272054,-11.268334486016869,Rural (Baseline)
9.45929648241206,159.15505932153906,-11.389130114835382,Rural (Baseline)
9.534170854271357,159.274902560702,-11.508973353998329,Rural (Baseline)
9.609045226130654,159.39380831066845,-11.627879103964773,Rural (Baseline)
9.68391959798995,159.51179112492582,-11.745861918222147,Rural (Baseline)
9.758793969849247,159.62886522067976,-11.862936013976082,Rural (Baseline)
9.833668341708544,159.74504448913552,-11.979115282431849,Rural (Baseline)
9.90854271356784,159.86034250538913,-12.094413298685453,Rural (Baseline)
9.983417085427137,159.97477253794662,-12.208843331242946,Rural (Baseline)
10.058291457286433,160.08834755788735,-12.322418351183671,Rural (Baseline)
10.13316582914573,160.20108024768757,-12.435151040983897,Rural (Baseline)
10.208040201005026,160.31298300971935,-12.547053803015672,Rural (Baseline)
10.282914572864323,160.42406797443863,-12.658138767734954,Rural (Baseline)
10.35778894472362,160.53434700827654,-12.768417801572866,Rural (Baseline)
10.432663316582916,160.64383172124644,-12.877902514542768,Rural (Baseline)
10.507537688442211,160.75253347427878,-12.986604267575103,Rural (Baseline)
10.582412060301507,160.86046338629575,-13.094534179592074,Rural (Baseline)
10.657286432160804,160.96763234103656,-13.201703134332888,Rural (Baseline)
10.7321608040201,161.0740509936435,-13.308121786939836,Rural (Baseline)
10.807035175879397,161.17972977701942,-13.413800570315743,Rural (Baseline)
10.881909547738694,161.28467890796543,-13.518749701261754,Rural (Baseline)
10.95678391959799,161.38890839310832,-13.622979186404649,Rural (Baseline)
11.031658291457287,161.49242803462627,-13.726498827922597,Rural (Baseline)
11.106532663316584,161.59524743578044,-13.829318229076762,Rural (Baseline)
11.18140703517588,161.69737600626127,-13.931446799557591,Rural (Baseline)
11.256281407035177,161.798822967356,-14.032893760652314,Rural (Baseline)
11.331155778894473,161.899597356945,-14.133668150241334,Rural (Baseline)
11.40603015075377,161.99970803433382,-14.233778827630147,Rural (Baseline)
11.480904522613066,162.09916368492662,-14.333234478222948,Rural (Baseline)
11.555778894472363,162.1979728247481,-14.432043618044418,Rural (Baseline)
11.63065326633166,162.2961438048193,-14.530214598115634,Rural (Baseline)
11.705527638190956,162.39368481539316,-14.627755608689483,Rural (Baseline)
11.780402010050253,162.49060389005462,-14.72467468335094,Rural (Baseline)
11.85527638190955,162.5869089096912,-14.820979702987529,Rural (Baseline)
11.930150753768846,162.6826076063387,-14.916678399635032,Rural (Baseline)
12.005025125628142,162.77770756690597,-15.0117783602023,Rural (Baseline)
12.079899497487437,162.87221623678468,-15.106287030081006,Rural (Baseline)
12.154773869346734,162.96614092334693,-15.200211716643253,Rural (Baseline)
12.22964824120603,163.05948879933578,-15.293559592632107,Rural (Baseline)
12.304522613065327,163.15226690615228,-15.386337699448603,Rural (Baseline)
12.379396984924623,163.24448215704274,-15.478552950339065,Rural (Baseline)
12.45427135678392,163.33614134018984,-15.570212133486166,Rural (Baseline)
12.529145728643217,163.4272511217112,-15.661321915007534,Rural (Baseline)
12.604020100502513,163.51781804856859,-15.751888841864911,Rural (Baseline)
12.67889447236181,163.60784855139093,-15.841919344687255,Rural (Baseline)
12.753768844221106,163.69734894721427,-15.931419740510592,Rural (Baseline)
12.828643216080403,163.78632544214162,-16.020396235437943,Rural (Baseline)
12.9035175879397,163.874784133925,-16.10885492722133,Rural (Baseline)
12.978391959798996,163.9627310144735,-16.196801807769816,Rural (Baseline)
13.053266331658293,164.05017197228835,-16.28424276558468,Rural (Baseline)
13.12814070351759,164.13711279482914,-16.37118358812546,Rural (Baseline)
13.203015075376886,164.22355917081217,-16.45762996410849,Rural (Baseline)
13.277889447236182,164.30951669244425,-16.543587485740574,Rural (Baseline)
13.352763819095479,164.3949908575932,-16.629061650889525,Rural (Baseline)
13.427638190954776,164.4799870718982,-16.71405786519452,Rural (Baseline)
13.502512562814072,164.56451065082115,-16.798581444117474,Rural (Baseline)
13.577386934673369,164.64856682164134,-16.882637614937664,Rural (Baseline)
13.652261306532665,164.73216072539532,-16.966231518691643,Rural (Baseline)
13.72713567839196,164.8152974187637,-17.049368212060017,Rural (Baseline)
13.802010050251257,164.89798187590657,-17.132052669202892,Rural (Baseline)
13.876884422110553,164.98021899024963,-17.21428978354595,Rural (Baseline)
13.95175879396985,165.06201357622152,-17.296084369517843,Rural (Baseline)
14.026633165829146,165.1433703709455,-17.377441164241816,Rural (Baseline)
14.101507537688443,165.22429403588544,-17.45836482918176,Rural (Baseline)
14.17638190954774,165.30478915844867,-17.538859951744996,Rural (Baseline)
14.251256281407036,165.38486025354626,-17.61893104684259,Rural (Baseline)
14.326130653266333,165.46451176511286,-17.698582558409186,Rural (Baseline)
14.40100502512563,165.5437480675863,-17.777818860882633,Rural (Baseline)
14.475879396984926,165.62257346734947,-17.856644260645794,Rural (Baseline)
14.550753768844222,165.70099220413465,-17.935062997430975,Rural (Baseline)
14.625628140703519,165.77900845239174,-18.01307924568806,Rural (Baseline)
14.700502512562815,165.8566263226219,-18.090697115918232,Rural (Baseline)
14.775376884422112,165.93384986267694,-18.167920655973262,Rural (Baseline)
14.850251256281409,166.01068305902606,-18.24475385232239,Rural (Baseline)
14.925125628140705,166.0871298379908,-18.321200631287127,Rural (Baseline)
15.0,166.16319406694885,-18.397264860245173,Rural (Baseline)
0.1,90.0,57.765929206703674,Suburban
0.1748743718592965,99.22359436640122,48.54233484030246,Suburban
0.24974874371859299,105.10512586829776,42.66080333840591,Suburban
0.3246231155778895,109.43241878024435,38.33351042645933,Suburban
0.39949748743718594,112.85753398537702,34.90839522132666,Suburban
0.4743718592964824,115.69251887975776,32.07341032694592,Suburban
0.549246231155779,118.11114925051986,29.654779956183816,Suburban
0.6241206030150754,120.22020373837248,27.5457254683312,Suburban
0.6989949748743719,122.0900140361289,25.67591517057477,Suburban
0.7738693467336684,123.76937048821674,23.996558718486938,Suburban
0.8487437185929648,125.29350978012948,22.47241942657419,Suburban
0.9236180904522614,126.68871236433466,21.077216842369012,Suburban
0.9984924623115579,127.97510204660412,19.790827160099553,Suburban
1.0733668341708544,129.16843053397886,18.59749867272481,Suburban
1.148241206030151,130.2812588638542,17.484670342849483,Suburban
1.2231155778894474,131.32376490440492,16.44216430229875,Suburban
1.297989949748744,132.3043105310172,15.46161867568648,Suburban
1.3728643216080405,133.22984950679196,14.53607969991171,Suburban
1.4477386934673369,134.10622691108682,13.659702295616853,Suburban
1.5226130653266334,134.93840297951874,12.827526227184933,Suburban
1.5974874371859298,135.73062315719253,12.03530604951115,Suburban
1.6723618090452264,136.48654916594123,11.279380040762447,Suburban
1.747236180904523,137.20936134239497,10.556567864308704,Suburban
1.8221105527638193,137.90183948729177,9.864089719411908,Suburban
1.8969849246231159,138.56642742310902,9.199501783594656,Suburban
1.9718592964824124,139.20528504733176,8.560644159371918,Suburban
2.046733668341709,139.82033067969905,7.94559852700462,Suburban
2.1216080402010054,140.41327579735338,7.352653409350296,Suburban
2.196482412060302,140.98565374303794,6.780275463665731,Suburban
2.2713567839195985,141.53884361926367,6.227085587440001,Suburban
2.3462311557788946,142.07409030580175,5.691838900901928,Suburban
2.421105527638191,142.59252133159947,5.173407875104203,Suburban
2.4959798994974878,143.09516117624963,4.670768030454042,Suburban
2.5708542713567843,143.58294345708256,4.1829857496211105,Suburban
2.645728643216081,144.05672136624835,3.7092078404553206,Suburban
2.720603015075377,144.51727665094168,3.2486525557619927,Suburban
2.7954773869346736,144.9653273741826,2.8006018325210675,Suburban
2.87035175879397,145.40153464961963,2.36439455708404,Suburban
2.9452261306532668,145.82650850893265,1.9394206977710269,Suburban
3.0201005025125633,146.24081303253524,1.5251161741684314,Suburban
3.0949748743718595,146.64497085186082,1.1209583548428554,Suburban
3.169849246231156,147.03946711339205,0.7264620933116248,Suburban
3.2447236180904526,147.42475297985305,0.3411762268506209,Suburban
3.319597989949749,147.80124873193617,-0.03531952523249515,Suburban
3.3944723618090458,148.16934652403702,-0.40341731733334996,Suburban
3.4693467336683423,148.52941283930295,-0.7634836325992751,Suburban
3.5442211055276385,148.881790682526,-1.115861475822328,Suburban
3.619095477386935,149.22680154377127,-1.460872337067599,Suburban
3.6939698492462316,149.564747160916,-1.7988179542123248,Suburban
3.768844221105528,149.89591110531575,-2.1299818986120727,Suburban
3.8437185929648248,150.22056021147827,-2.4546310047745976,Suburban
3.918592964824121,150.53894586880588,-2.773016662102208,Suburban
3.9934673366834175,150.8513051910731,-3.0853759843694206,Suburban
4.068341708542714,151.15786207726865,-3.391932870564972,Suburban
4.14321608040201,151.45882817569156,-3.6928989689878904,Suburban
4.218090452261307,151.75440376169905,-3.9884745549953777,Suburban
4.292964824120603,152.0447785382237,-4.2788493315200355,Suburban
4.3678391959799,152.33013236707365,-4.564203160369971,Suburban
4.4427135678391965,152.61063593807546,-4.844706731371787,Suburban
4.517587939698492,152.88645138229384,-5.1205221755901675,Suburban
4.592462311557789,153.15773283484424,-5.391803628140565,Suburban
4.667336683417085,153.4246269521908,-5.658697745487132,Suburban
4.742211055276382,153.68727338827568,-5.92134418157201,Suburban
4.817085427135678,153.94580523335037,-6.179876026646696,Suburban
4.891959798994975,154.20034941896108,-6.4344202122574075,Suburban
4.966834170854272,154.45102709217275,-6.685097885469077,Suburban
5.041708542713568,154.69795396179427,-6.932024755090595,Suburban
5.116582914572865,154.94124061908127,-7.175311412377596,Suburban
5.191457286432161,155.18099283514135,-7.415063628437679,Suburban
5.266331658291458,155.41731183704405,-7.651382630340379,Suburban
5.341206030150754,155.65029456443904,-7.884365357735362,Suburban
5.41608040201005,155.88003390831142,-8.114104701607744,Suburban
5.490954773869347,156.10661893334478,-8.340689726641102,Suburban
5.565829145728643,156.33013508522555,-8.564205878521875,Suburban
5.64070351758794,156.55066438409486,-8.784735177391184,Suburban
5.715577889447236,156.76828560524478,-9.00235639854111,Suburban
5.790452261306533,156.983074448055,-9.217145241351318,Suburban
5.86532663316583,157.19510369407618,-9.429174487372507,Suburban
5.940201005025126,157.40444335508647,-9.638514148382797,Suburban
6.015075376884423,157.61116081187475,-9.84523160517108,Suburban
6.089949748743718,157.81532094443884,-10.049391737735164,Suburban
6.164824120603015,158.0169862542282,-10.251057047524512,Suburban
6.239698492462312,158.21621697900719,-10.450287772303511,Suburban
6.314572864321608,158.41307120086813,-10.647141994164457,Suburban
6.389447236180905,158.60760494787678,-10.841675741173106,Suburban
6.464321608040201,158.79987228979743,-11.03394308309376,Suburban
6.539195979899498,158.98992542830507,-11.223996221601396,Suburban
6.614070351758794,159.17781478206228,-11.41188557535861,Suburban
6.688944723618091,159.3635890670074,-11.597659860303736,Suburban
6.763819095477388,159.54729537217355,-11.781366165469876,Suburban
6.838693467336684,159.7289792313341,-11.963050024630434,Suburban
6.91356783919598,159.9086846907473,-12.142755484043619,Suburban
6.988442211055276,160.08645437325163,-12.320525166547952,Suburban
7.063316582914573,160.2623295389462,-12.49640033224253,Suburban
7.13819095477387,160.43635014267142,-12.67042093596774,Suburban
7.213065326633166,160.60855488849046,-12.842625681786785,Suburban
7.287939698492463,160.7789812813577,-13.013052074654013,Suburban
7.362814070351759,160.9476656761464,-13.18173646944274,Suburban
7.437688442211056,161.1146433241961,-13.34871411749242,Suburban
7.512562814070352,161.2799484175282,-13.514019210824529,Suburban
7.587437185929649,161.4436141308696,-13.67768492416593,Suburban
7.662311557788946,161.6056726616127,-13.839743454909012,Suburban
7.737185929648241,161.76615526783206,-14.000226061128387,Suburban
7.812060301507538,161.92509230447095,-14.159163097767276,Suburban
7.886934673366834,162.08251325780145,-14.316584051097777,Suburban
7.961809045226131,162.23844677825684,-14.472517571553169,Suburban
8.036683417085428,162.39292071172696,-14.626991505023284,Suburban
8.111557788944724,162.54596212940277,-14.780032922699093,Suburban
8.18643216080402,162.69759735624962,-14.931668149545942,Suburban
8.261306532663317,162.84785199818435,-15.081922791480679,Suburban
8.336180904522614,162.99675096802616,-15.230821761322488,Suburban
8.41105527638191,163.1443185102875,-15.378389303583816,Suburban
8.485929648241207,163.290578224866,-15.524649018162336,Suburban
8.560804020100504,163.43555308969616,-15.669623882992482,Suburban
8.6356783919598,163.57926548241443,-15.813336275710753,Suburban
8.710552763819097,163.72173720108907,-15.955807994385395,Suburban
8.785427135678393,163.86298948406323,-16.09706027735956,Suburban
8.86030150753769,164.0030430289554,-16.23711382225173,Suburban
8.935175879396985,164.141918010861,-16.375988804157316,Suburban
9.010050251256281,164.2796340997941,-16.51370489309042,Suburban
9.084924623115578,164.4162104774075,-16.65028127070383,Suburban
9.159798994974874,164.55166585302678,-16.7857366463231,Suburban
9.234673366834171,164.68601847903136,-16.920089272327687,Suburban
9.309547738693468,164.8192861656148,-17.053356958911138,Suburban
9.384422110552764,164.95148629495372,-17.18555708825005,Suburban
9.45929648241206,165.0826358348138,-17.316706628110126,Suburban
9.534170854271357,165.21275135161932,-17.446822144915643,Suburban
9.609045226130654,165.34184902301143,-17.57591981630776,Suburban
9.68391959798995,165.46994464991946,-17.70401544321578,Suburban
9.758793969849247,165.5970536681666,-17.831124461462935,Suburban
9.833668341708544,165.72319115963285,-17.957261952929173,Suburban
9.90854271356784,165.84837186299393,-18.082442656290254,Suburban
9.983417085427137,165.97261018405632,-18.206680977352647,Suburban
10.058291457286433,166.09592020570625,-18.329990999002575,Suburban
10.13316582914573,166.21831569748937,-18.4523864907857,Suburban
10.208040201005026,166.33981012483815,-18.573880918134478,Suburban
10.282914572864323,166.46041665796196,-18.694487451258283,Suburban
10.35778894472362,166.58014818041454,-18.814218973710865,Suburban
10.432663316582916,166.6990172973533,-18.93308809064962,Suburban
10.507537688442211,166.81703634350268,-19.051107136799004,Suburban
10.582412060301507,166.93421739083539,-19.16828818413171,Suburban
10.657286432160804,167.05057225598256,-19.284643049278884,Suburban
10.7321608040201,167.16611250738438,-19.40018330068071,Suburban
10.807035175879397,167.28084947219247,-19.514920265488797,Suburban
10.881909547738694,167.39479424293387,-19.628865036230195,Suburban
10.95678391959799,167.5079576839462,-19.742028477242513,Suburban
11.031658291457287,167.62035043759425,-19.85442123089058,Suburban
11.106532663316584,167.73198293027593,-19.96605372357226,Suburban
11.18140703517588,167.84286537822652,-20.076936171522846,Suburban
11.256281407035177,167.95300779312936,-20.187078586425685,Suburban
11.331155778894473,168.0624199875403,-20.29649078083662,Suburban
11.40603015075377,168.17111158013387,-20.405182373430193,Suburban
11.480904522613066,168.27909200077747,-20.513162794073793,Suburban
11.555778894472363,168.38637049544076,-20.620441288737084,Suburban
11.63065326633166,168.49295613094668,-20.727026924243006,Suburban
11.705527638190956,168.5988577995697,-20.83292859286604,Suburban
11.780402010050253,168.70408422348785,-20.93815501678418,Suburban
11.85527638190955,168.80864395909333,-21.042714752389656,Suburban
11.930150753768846,168.91254540116773,-21.14661619446406,Suburban
12.005025125628142,169.0157967869265,-21.249867580222826,Suburban
12.079899497487437,169.11840619993765,-21.352476993233978,Suburban
12.154773869346734,169.2203815739195,-21.454452367215822,Suburban
12.22964824120603,169.3217306964217,-21.55580148971802,Suburban
12.304522613065327,169.4224612123939,-21.656532005690224,Suburban
12.379396984924623,169.5225806276464,-21.756651420942717,Suburban
12.45427135678392,169.6220963122061,-21.856167105502436,Suburban
12.529145728643217,169.72101550357218,-21.9550862968685,Suburban
12.604020100502513,169.81934530987445,-22.053416103170775,Suburban
12.67889447236181,169.9170927129387,-22.151163506235036,Suburban
12.753768844221106,170.0142645712612,-22.248335364557533,Suburban
12.828643216080403,170.1108676228966,-22.344938416192917,Suburban
12.9035175879397,170.20690848826143,-22.44097928155776,Suburban
12.978391959798996,170.3023936728569,-22.536464466153234,Suburban
13.053266331658293,170.39732956991304,-22.631400363209366,Suburban
13.12814070351759,170.49172246295734,-22.725793256253667,Suburban
13.203015075376886,170.58557852831035,-22.819649321606676,Suburban
13.277889447236182,170.6789038375109,-22.912974630807213,Suburban
13.352763819095479,170.7717043596726,-23.005775152968937,Suburban
13.427638190954776,170.86398596377518,-23.098056757071504,Suburban
13.502512562814072,170.95575442089154,-23.189825214187863,Suburban
13.577386934673369,171.04701540635347,-23.281086199649792,Suburban
13.652261306532665,171.1377745018578,-23.371845295154117,Suburban
13.72713567839196,171.22803719751485,-23.462107990811177,Suburban
13.802010050251257,171.31780889384143,-23.551879687137756,Suburban
13.876884422110553,171.4070949036996,-23.641165696995927,Suburban
13.95175879396985,171.49590045418336,-23.729971247479682,Suburban
14.026633165829146,171.58423068845514,-23.818301481751462,Suburban
14.101507537688443,171.67209066753276,-23.906161460829082,Suburban
14.17638190954774,171.75948537202999,-23.99355616532631,Suburban
14.251256281407036,171.84641970385024,-24.08049049714657,Suburban
14.326130653266333,171.9328984878368,-24.166969281133134,Suburban
14.40100502512563,172.0189264733794,-24.25299726667572,Suburban
14.475879396984926,172.10450833597943,-24.338579129275757,Suburban
14.550753768844222,172.18964867877474,-24.42371947207107,Suburban
14.625628140703519,172.27435203402533,-24.508422827321652,Suburban
14.700502512562815,172.3586228645609,-24.59269365785724,Suburban
14.775376884422112,172.4424655651921,-24.67653635848842,Suburban
14.850251256281409,172.52588446408546,-24.75995525738179,Suburban
14.925125628140705,172.6088838241043,-24.842954617400636,Suburban
15.0,172.6914678441159,-24.925538637412217,Suburban
0.1,90.0,57.765929206703674,Urban (Dense)
0.1748743718592965,100.92267753915934,46.84325166754434,Urban (Dense)
0.24974874371859299,107.88764905456314,39.87828015214053,Urban (Dense)
0.3246231155778895,113.01207487134198,34.753854335361694,Urban (Dense)
0.39949748743718594,117.06813235110437,30.697796855599307,Urban (Dense)
0.4743718592964824,120.4253513049763,27.34057790172737,Urban (Dense)
0.549246231155779,123.28951884929982,24.47641035740385,Urban (Dense)
0.6241206030150754,125.78708337438846,21.978845832315216,Urban (Dense)
0.6989949748743719,128.00133241120528,19.76459679549839,Urban (Dense)
0.7738693467336684,129.99004399920403,17.77588520749964,Urban (Dense)
0.8487437185929648,131.7949457922586,15.970983414445072,Urban (Dense)
0.9236180904522614,133.44715937881736,14.318769827886314,Urban (Dense)
0.9984924623115579,134.97051558150488,12.79541362519879,Urban (Dense)
1.0733668341708544,136.38366773760654,11.38226146909713,Urban (Dense)
1.148241206030151,137.70149075982732,10.064438446876352,Urban (Dense)
1.2231155778894474,138.93603738679528,8.829891819908397,Urban (Dense)
1.297989949748744,140.09720983936248,7.668719367341197,Urban (Dense)
1.3728643216080405,141.19324283699046,6.57268636971321,Urban (Dense)
1.4477386934673369,142.2310581841818,5.534871022521884,Urban (Dense)
1.5226130653266334,143.21652984416693,4.549399362536747,Urban (Dense)
1.5974874371859298,144.15468531772797,3.6112438889757073,Urban (Dense)
1.6723618090452264,145.04986085440407,2.716068352299601,Urban (Dense)
1.747236180904523,145.90582264230983,1.8601065643938455,Urban (Dense)
1.8221105527638193,146.72586255074026,1.0400666559634146,Urban (Dense)
1.8969849246231159,147.51287457999751,0.2530546267061595,Urban (Dense)
1.9718592964824124,148.2694165034192,-0.5034872967155195,Urban (Dense)
2.046733668341709,148.9977600154331,-1.231830808729427,Urban (Dense)
2.1216080402010054,149.69993186528689,-1.9340026585832106,Urban (Dense)
